 11.30000000   0.25028413  -0.10568798   1.95255722   1.94717966
 11.40000000   0.26288412  -0.08232888   1.94235782   2.02207291
 11.50000000   0.26050431  -0.06110036   1.93994490   2.09630185
 11.60000000   0.24550260  -0.03893074   1.94384208   2.16560675
 11.70000000   0.22574264  -0.01582396   1.95355227   2.22910438
 11.80000000   0.21069277   0.00731962   1.96886386   2.28689571
 11.90000000   0.20982154   0.02959952   1.98956525   2.33908179
 12.00000000   0.22873792   0.04993407   2.01542310   2.38556093
 12.10000000   0.25672655   0.06647525   2.04611215   2.42537381
 12.20000000   0.27875686   0.07717244   2.08128278   2.45733442
 12.30000000   0.27979826   0.07997504   2.12058540   2.48025674
 12.40000000   0.24905636   0.07293387   2.16284155   2.49329984
 12.50000000   0.19197497   0.05448859   2.20369560   2.49694549
 12.60000000   0.11788813   0.02317202   2.23803071   2.49199237
 12.70000000   0.03612977  -0.02248289   2.26073022   2.47923921
 12.80000000  -0.04542245  -0.08233245   2.26814506   2.46005028
 12.90000000  -0.12395295  -0.15063381   2.26172790   2.43775569
 13.00000000  -0.19774539  -0.22042829   2.24403923   2.41611249
 13.10000000  -0.26508404  -0.28475781   2.21763969   2.39887702
 13.20000000  -0.32579133  -0.33821012   2.18549259   2.38811940
 13.30000000  -0.38454244  -0.38024982   2.15183164   2.38058987
 13.40000000  -0.44696718  -0.41130089   2.12114041   2.37199213
 13.50000000  -0.51869163  -0.43178893   2.09790047   2.35803114
 13.60000000  -0.60171848  -0.44368371   2.08461904   2.33560714
 13.70000000  -0.68766386  -0.45338153   2.07814384   2.30504682
 13.80000000  -0.76629446  -0.46806687   2.07431483   2.26728698
 13.90000000  -0.82738449  -0.49491598   2.06897443   2.22326472
 14.00000000  -0.86437806  -0.53709297   2.05915274   2.17405935
 14.10000000  -0.88029007  -0.58729849   2.04497718   2.12112115
 14.20000000  -0.87967599  -0.63654899   2.02707377   2.06596008
 14.30000000  -0.86708853  -0.67586924   2.00606949   2.01008628
 14.40000000  -0.84629229  -0.69867556   1.98286785   1.95505313
 14.50000000  -0.81917948  -0.70406611   1.95902939   1.90251688
 14.60000000  -0.78737027  -0.69196448   1.93621009   1.85414870
 14.70000000  -0.75248610  -0.66231027   1.91605957   1.81161489
 14.80000000  -0.71637859  -0.61803095   1.89904063   1.77567322
 14.90000000  -0.68139825  -0.56852914   1.88304401   1.74511254
 15.00000000  -0.64996083  -0.52405471   1.86562391   1.71846408
 15.10000000  -0.62448384  -0.49480858   1.84433685   1.69425421
 15.20000000  -0.60760687  -0.48464734   1.81703891   1.67038374
 15.30000000  -0.60240900  -0.48487335   1.78217891   1.64351551
 15.40000000  -0.61202099  -0.48531360   1.73827536   1.61016687
 15.50000000  -0.63951367  -0.47584304   1.68386779   1.56688427
 15.60000000  -0.68227473  -0.45089094   1.61949200   1.51297521
 15.70000000  -0.72740855  -0.41312718   1.54929583   1.45274309
 15.80000000  -0.76093692  -0.36608921   1.47780740   1.39101728
 15.90000000  -0.76899685  -0.31332944   1.40953119   1.33258710
 16.00000000  -0.74604917  -0.25948156   1.34726446   1.27934961
 16.10000000  -0.70034099  -0.21097011   1.29097682   1.22841158
 16.20000000  -0.64141513  -0.17438793   1.24037212   1.17642957
 16.30000000  -0.57878182  -0.15620697   1.19515316   1.12007524
 16.40000000  -0.52010692  -0.15604486   1.15496077   1.05687647
 16.50000000  -0.47025752  -0.16311842   1.11934184   0.98566036
 16.60000000  -0.43386684  -0.16577543   1.08783540   0.90536258
 16.70000000  -0.41542537  -0.15253766   1.06000314   0.81498595
 16.80000000  -0.41291571  -0.11985978   1.03644053   0.71659535
 16.90000000  -0.41526644  -0.07523302   1.01918126   0.61651571
 17.00000000  -0.41073666  -0.02696466   1.01036534   0.52138694
 17.10000000  -0.38780388   0.01670372   1.01205034   0.43775800
 17.20000000  -0.34310899   0.04998734   1.02321081   0.36877749
 17.30000000  -0.28371226   0.07023710   1.03888641   0.31325403
 17.40000000  -0.21735195   0.07500796   1.05386070   0.26971379
 17.50000000  -0.15168412   0.06207741   1.06303848   0.23669330
 17.60000000  -0.09180562   0.03615167   1.06509884   0.21305069
 17.70000000  -0.03981601   0.01005163   1.06314113   0.19802074
 17.80000000   0.00235563  -0.00294028   1.06051615   0.19085967
 17.90000000   0.03286609   0.01007782   1.06059143   0.19084736
 18.00000000   0.05213058   0.05199624   1.06717481   0.19788614
 18.10000000   0.06299266   0.11494055   1.08454753   0.21254764
 18.20000000   0.06841580   0.19050484   1.11701422   0.23543653
 18.30000000   0.07125188   0.27034334   1.16861388   0.26714979
 18.40000000   0.07184463   0.34746221   1.23741435   0.30811188
 18.50000000   0.06806148   0.41620234   1.31558813   0.35857690
 18.60000000   0.05766465   0.47096133   1.39505727   0.41879170
 18.70000000   0.03857960   0.50660708   1.46795669   0.48893064
 18.80000000   0.01189805   0.52712968   1.53054998   0.56776176
 18.90000000  -0.01841798   0.54478876   1.58284354   0.65277821
 19.00000000  -0.04830260   0.57214325   1.62497922   0.74142699
 19.10000000  -0.07380364   0.62102366   1.65714843   0.83109655
 19.20000000  -0.09288802   0.69096856   1.68037912   0.91818668
 19.30000000  -0.10511981   0.77128683   1.69639541   0.99827443
 19.40000000  -0.11011169   0.85097580   1.70694264   1.06691176
 19.50000000  -0.10752015   0.91946060   1.71365274   1.12002997
 19.60000000  -0.09764902   0.97249186   1.71648080   1.15916912
 19.70000000  -0.08129653   1.01065134   1.71410127   1.19015291
 19.80000000  -0.05927343   1.03464287   1.70515621   1.21891333
 19.90000000  -0.03252144   1.04557301   1.68854481   1.25108458
 20.00000000  -0.00368995   1.04979782   1.66651784   1.28841919
 20.10000000   0.02337536   1.05735097   1.64367404   1.32995037
 20.20000000   0.04480415   1.07834189   1.62466056   1.37465531
 20.30000000   0.05710798   1.12157217   1.61370508   1.42142257
 20.40000000   0.06120864   1.18073992   1.61019122   1.46811744
 20.50000000   0.06085934   1.23984672   1.61039270   1.51194830
 20.60000000   0.05985984   1.28273467   1.61053206   1.55011269
 20.70000000   0.06169275   1.29460179   1.60698757   1.58017521
 20.80000000   0.06658018   1.27458566   1.59773799   1.60347369
 20.90000000   0.07282691   1.23002087   1.58170326   1.62356476
 21.00000000   0.07871321   1.16834692   1.55781537   1.64403348
 21.10000000   0.08213913   1.09713647   1.52529045   1.66772180
 21.20000000   0.07751193   1.02518569   1.48595530   1.69064456
 21.30000000   0.05735934   0.96194909   1.44304150   1.70514295
 21.40000000   0.01419098   0.91688750   1.39979419   1.70352273
 21.50000000  -0.05784097   0.89766007   1.35911400   1.67919400
 21.60000000  -0.15105301   0.89708332   1.32106365   1.63466436
 21.70000000  -0.25110592   0.90067311   1.28430996   1.57691621
 21.80000000  -0.34361416   0.89389448   1.24751002   1.51296311
 21.90000000  -0.41550565   0.86440315   1.20937086   1.44928803
 22.00000000  -0.46343763   0.81608209   1.16896944   1.38844360
 22.10000000  -0.48843662   0.76010161   1.12554884   1.33121738
 22.20000000  -0.49154995   0.70766673   1.07835293   1.27838856
 22.30000000  -0.47442642   0.66922804   1.02674844   1.23015029
 22.40000000  -0.44273042   0.65019965   0.97092241   1.18278351
 22.50000000  -0.40377067   0.65393329   0.91139776   1.13096715
 22.60000000  -0.36486086   0.68377446   0.84869841   1.06937531
 22.70000000  -0.33195330   0.74099068   0.78397579   0.99432862
 22.80000000  -0.30279370   0.81432235   0.72216408   0.91207374
 22.90000000  -0.27206753   0.88783863   0.66960803   0.83255867
 23.00000000  -0.23445504   0.94560071   0.63265476   0.76573771
 23.10000000  -0.18626549   0.97507985   0.61654330   0.71968350
 23.20000000  -0.13268654   0.98233294   0.62047307   0.69221320
 23.30000000  -0.08191578   0.97971767   0.64159599   0.67766722
 23.40000000  -0.04215320   0.97959684   0.67706233   0.67038316
 23.50000000  -0.02029263   0.99191736   0.72314877   0.66522766
 23.60000000  -0.01678230   1.01470459   0.77182114   0.65967816
 23.70000000  -0.03008573   1.04231298   0.81371789   0.65201594
 23.80000000  -0.05866586   1.06909599   0.83947709   0.64052256
 23.90000000  -0.09990823   1.08990980   0.84255076   0.62445680
 24.00000000  -0.14638090   1.10185842   0.82897299   0.60744707
 24.10000000  -0.18930599   1.10267391   0.80829315   0.59434259
 24.20000000  -0.21990556   1.09008834   0.79006072   0.58999264
 24.30000000  -0.23229010   1.06367935   0.78256900   0.59712158
 24.40000000  -0.23227740   1.03050503   0.78901967   0.60984126
 24.50000000  -0.22865091   0.99951839   0.81132457   0.62008180
 24.60000000  -0.23019407   0.97967236   0.85139552   0.61977336
 24.70000000  -0.24315338   0.97587559   0.90924876   0.60362251
 24.80000000  -0.26445291   0.97817510   0.97793484   0.57653830
 24.90000000  -0.28887590   0.97320507   1.04890470   0.54577267
 25.00000000  -0.31120574   0.94760056   1.11360982   0.51857740
 25.10000000  -0.32699126   0.89262826   1.16627233   0.50118403
 25.20000000  -0.33433279   0.81499396   1.21035011   0.49642333
 25.30000000  -0.33186162   0.72461650   1.25122306   0.50641832
 25.40000000  -0.31821032   0.63141433   1.29427031   0.53329076
 25.50000000  -0.29400754   0.54474091   1.34359677   0.57715738
 25.60000000  -0.26592345   0.47223954   1.39945071   0.63206627
 25.70000000  -0.24176689   0.42123123   1.46135352   0.69092172
 25.80000000  -0.22934144   0.39902873   1.52882395   0.74663087
 25.90000000  -0.23276111   0.40715917   1.59953471   0.79408394
 26.00000000  -0.24599073   0.43123468   1.66608035   0.83362622
 26.10000000  -0.26126516   0.45415462   1.72018982   0.86653285
 26.20000000  -0.27082850   0.45883862   1.75360084   0.89407683
 26.30000000  -0.27045005   0.43594930   1.76139316   0.91672882
 26.40000000  -0.26472632   0.39553807   1.74701512   0.93295022
 26.50000000  -0.25961314   0.35064194   1.71520369   0.94089308
 26.60000000  -0.26105964   0.31428091   1.67069470   0.93871653
 26.70000000  -0.27343901   0.29546408   1.61794622   0.92625663
 26.80000000  -0.29752746   0.29404582   1.56078247   0.90717690
 26.90000000  -0.33360171   0.30860923   1.50293962   0.88567234
 27.00000000  -0.38191193   0.33771713   1.44814229   0.86593271
 27.10000000  -0.43850937   0.37672111   1.39828748   0.85131419
 27.20000000  -0.49069812   0.41428313   1.35146491   0.84343650
 27.30000000  -0.52468936   0.43822931   1.30528859   0.84370242
 27.40000000  -0.52677194   0.43646170   1.25737944   0.85349379
 27.50000000  -0.49198391   0.40543453   1.20613524   0.87183629
 27.60000000  -0.43201884   0.35788247   1.15143270   0.89327023
 27.70000000  -0.36043771   0.30836553   1.09331432   0.91183303
 27.80000000  -0.29076552   0.27135747   1.03182754   0.92159947
 27.90000000  -0.23350310   0.25408134   0.96743371   0.91978378
 28.00000000  -0.19388472   0.25113317   0.90131495   0.90906753
 28.10000000  -0.17661645   0.25584258   0.83472570   0.89268065
 28.20000000  -0.18630415   0.26154214   0.76894963   0.87382288
 28.30000000  -0.22105970   0.26175873   0.70716609   0.85373841
 28.40000000  -0.26864167   0.25032890   0.65557670   0.83055368
 28.50000000  -0.31588352   0.22111689   0.62065315   0.80211655
 28.60000000  -0.34980301   0.16818029   0.60879527   0.76630967
 28.70000000  -0.36689734   0.09552042   0.62270881   0.72280596
 28.80000000  -0.37751456   0.02166794   0.65970184   0.67389410
 28.90000000  -0.39310093  -0.03369451   0.71665449   0.62207020
 29.00000000  -0.42491664  -0.05124063   0.79036724   0.56983270
 29.10000000  -0.47645807  -0.02651375   0.87431729   0.51977823
 29.20000000  -0.54081776   0.02501682   0.95752852   0.47463491
 29.30000000  -0.61035997   0.08648695   1.02871303   0.43714012
 29.40000000  -0.67744681   0.14120289   1.07678578   0.40996144
 29.50000000  -0.73436672   0.17834521   1.09765337   0.39336167
 29.60000000  -0.77331756   0.19431775   1.09581966   0.38464660
 29.70000000  -0.78649161   0.18596816   1.07631673   0.38094031
 29.80000000  -0.76646342   0.15048720   1.04420002   0.37942843
 29.90000000  -0.71685801   0.09498381   1.00520013   0.37907514
 30.00000000  -0.65377378   0.03776224   0.96580975   0.38085218
 30.10000000  -0.59397723  -0.00227362   0.93256238   0.38583886
 30.20000000  -0.55375380  -0.00688448   0.91171096   0.39502931
 30.30000000  -0.53757858   0.02585197   0.90262005   0.40732733
 30.40000000  -0.53768660   0.08094743   0.89751523   0.41947027
 30.50000000  -0.54574578   0.14263013   0.88829131   0.42809513
 30.60000000  -0.55353394   0.19549538   0.86712021   0.42998165
 30.70000000  -0.55514373   0.23187320   0.83201205   0.42491759
 30.80000000  -0.54687069   0.25145420   0.78653281   0.41555320
 30.90000000  -0.52509782   0.25422121   0.73446906   0.40465238
 31.00000000  -0.48659805   0.24049347   0.67968088   0.39492838
 31.10000000  -0.43525747   0.21672686   0.62736969   0.38817089
 31.20000000  -0.38117557   0.19473765   0.58390855   0.38536280
 31.30000000  -0.33466082   0.18652242   0.55570995   0.38745989
 31.40000000  -0.30538603   0.20329722   0.54869679   0.39529481
 31.50000000  -0.29290359   0.24385107   0.56099731   0.40774002
 31.60000000  -0.28865129   0.29700898   0.58448991   0.42209628
 31.70000000  -0.28383856   0.35131555   0.61087713   0.43562011
 31.80000000  -0.27027783   0.39588486   0.63218166   0.44584222
 31.90000000  -0.24821674   0.42779733   0.64490503   0.45412851
 32.00000000  -0.22410858   0.44999415   0.64884376   0.46466644
 32.10000000  -0.20455054   0.46555234   0.64387074   0.48170885
 32.20000000  -0.19569225   0.47745709   0.62995985   0.50896901
 32.30000000  -0.19815099   0.48755789   0.60833302   0.54348964
 32.40000000  -0.20881171   0.49693809   0.58105420   0.57781325
 32.50000000  -0.22448939   0.50666667   0.55020311   0.60439799
 32.60000000  -0.24183130   0.51787552   0.51772249   0.61625307
 32.70000000  -0.25564392   0.53238715   0.48405106   0.61243690
 32.80000000  -0.25959569   0.55245099   0.44869779   0.59574766
 32.90000000  -0.24733818   0.58032282   0.41115783   0.56903890
 33.00000000  -0.21377428   0.61809133   0.37112930   0.53522281
 33.10000000  -0.16605685   0.66620955   0.33029707   0.49778544
 33.20000000  -0.11827260   0.72420469   0.29147052   0.46053766
 33.30000000  -0.08458714   0.79159342   0.25747185   0.42729402
 33.40000000  -0.07781863   0.86703233   0.23077742   0.40114392
 33.50000000  -0.09897882   0.94164216   0.21083314   0.37882292
 33.60000000  -0.14296693   1.00264205   0.19551602   0.35377696
 33.70000000  -0.20463069   1.03721831   0.18268981   0.31942429
 33.80000000  -0.27859419   1.03478147   0.17061311   0.27011917
 33.90000000  -0.35772305   1.00223328   0.16064918   0.20757659
 34.00000000  -0.43405134   0.95474681   0.15562945   0.13699231
 34.10000000  -0.49960818   0.90754433   0.15839409   0.06358281
 34.20000000  -0.54761585   0.87422085   0.17147668  -0.00763330
 34.30000000  -0.57974239   0.85685275   0.19524052  -0.07303796
 34.40000000  -0.60130027   0.85254598   0.22911246  -0.12961748
 34.50000000  -0.61761636   0.85838689   0.27251565  -0.17436055
 34.60000000  -0.63310308   0.87052247   0.32448955  -0.20494468
 34.70000000  -0.64633417   0.87910153   0.38162363  -0.22344564
 34.80000000  -0.65358733   0.87191416   0.43954397  -0.23366878
 34.90000000  -0.65113477   0.83674479   0.49387433  -0.23942358
 35.00000000  -0.63588520   0.76535694   0.54093133  -0.24379225
 35.10000000  -0.60841991   0.67247311   0.58102936  -0.24566063
 35.20000000  -0.57063455   0.58103256   0.61591359  -0.24241270
 35.30000000  -0.52442645   0.51398497   0.64733098  -0.23143056
 35.40000000  -0.47169375   0.48958400   0.67635687  -0.21054009
 35.50000000  -0.41433880   0.50156553   0.70056002  -0.17988409
 35.60000000  -0.35426533   0.53569010   0.71636852  -0.14035906
 35.70000000  -0.29337708   0.57771398   0.72020986  -0.09286191
 35.80000000  -0.23332407   0.61490837   0.70928979  -0.03856689
 35.90000000  -0.17455660   0.64170844   0.68449430   0.02004012
 36.00000000  -0.11717067   0.65466498   0.64779621   0.08008593
 36.10000000  -0.06126224   0.65032906   0.60116849   0.13869729
 36.20000000  -0.00715443   0.62865342   0.54739865   0.19358106
 36.30000000   0.04385630   0.60416533   0.49276412   0.24492964
 36.40000000   0.09021290   0.59529464   0.44447682   0.29360099
 36.50000000   0.13035828   0.62047124   0.40974866   0.34045309
 36.60000000   0.16359332   0.69065309   0.39355203   0.38626576
 36.70000000   0.19255127   0.78777622   0.39216058   0.43151544
 36.80000000   0.22067436   0.88673138   0.39973628   0.47660490
 36.90000000   0.25140471   0.96240976   0.41044121   0.52193692
 37.00000000   0.28686180   0.99595669   0.41986561   0.56827912
 37.10000000   0.32450677   0.99054498   0.42862968   0.61768410
 37.20000000   0.36077569   0.95419444   0.43846048   0.67248721
 37.30000000   0.39210479   0.89492507   0.45108498   0.73502311
 37.40000000   0.41532044   0.82123388   0.46804905   0.80572385
 37.50000000   0.42849616   0.74314259   0.49031969   0.87894028
 37.60000000   0.42995406   0.67097687   0.51874849   0.94781090
 37.70000000   0.41801675   0.61505737   0.55418518   1.00547606
 37.80000000   0.39153627   0.58026363   0.59547712   1.04708838
 37.90000000   0.35090190   0.55567665   0.63565756   1.07364311
 38.00000000   0.29678036   0.52752620   0.66671044   1.08718997
 38.10000000   0.22983938   0.48205226   0.68062545   1.08977889
 38.20000000   0.15128370   0.41089795   0.67241734   1.08357184
 38.30000000   0.06373640   0.31997669   0.64509050   1.07102665
 38.40000000  -0.02994801   0.21753052   0.60295304   1.05464946
 38.50000000  -0.12690964   0.11179103   0.55030801   1.03694041
 38.60000000  -0.22264116   0.00778316   0.48990700   1.01856776
 38.70000000  -0.30867222  -0.09718191   0.42076945   0.99579293
 38.80000000  -0.37594864  -0.20692934   0.34136500   0.96422821
 38.90000000  -0.41544442  -0.32526418   0.25016960   0.91949600
 39.00000000  -0.42366353  -0.45204592   0.14689309   0.85920788
 39.10000000  -0.40923906  -0.57847997   0.03395177   0.78533836
 39.20000000  -0.38241335  -0.69462357  -0.08587900   0.70044086
 39.30000000  -0.35341378  -0.79054213  -0.20981263   0.60707372
 39.40000000  -0.33043508  -0.85741254  -0.33353946   0.50846939
 39.50000000  -0.31760073  -0.88863785  -0.44969917   0.40921046
 39.60000000  -0.31854872  -0.87788658  -0.55056770   0.31404053
 39.70000000  -0.33686389  -0.81893717  -0.62847253   0.22767325
 39.80000000  -0.37088222  -0.71641813  -0.68082897   0.15186690
 39.90000000  -0.40932794  -0.59482693  -0.71436944   0.08296779
 40.00000000  -0.43989805  -0.48078440  -0.73682201   0.01674390
 40.10000000  -0.45037629  -0.40072230  -0.75588692  -0.05100940
 40.20000000  -0.43503251  -0.36693081  -0.77718195  -0.12244465
 40.30000000  -0.39900725  -0.36799896  -0.80283469  -0.19627513
 40.40000000  -0.34847863  -0.39025353  -0.83463956  -0.27088587
 40.50000000  -0.28961042  -0.42004852  -0.87433356  -0.34465578
 40.60000000  -0.22772666  -0.44533003  -0.92029401  -0.41560532
 40.70000000  -0.16686214  -0.45648849  -0.96574004  -0.48120474
 40.80000000  -0.11094220  -0.44412190  -1.00345278  -0.53887753
 40.90000000  -0.06382863  -0.39903975  -1.02629986  -0.58611258
 41.00000000  -0.02640533  -0.32196625  -1.03120385  -0.62346480
 41.10000000   0.00463539  -0.22758099  -1.02079477  -0.65580454
 41.20000000   0.03291634  -0.13161289  -0.99813178  -0.68832666
 41.30000000   0.06198982  -0.04957122  -0.96628025  -0.72613896
 41.40000000   0.09270220   0.01145753  -0.92854299  -0.77101005
 41.50000000   0.12240603   0.05526246  -0.88852942  -0.82039696
 41.60000000   0.14822246   0.08635286  -0.84986925  -0.87147122
 41.70000000   0.16730180   0.10913125  -0.81615170  -0.92135567
 41.80000000   0.17772338   0.12459547  -0.78967482  -0.96562154
 41.90000000   0.17866721   0.12970972  -0.77120698  -0.99800177
 42.00000000   0.16937705   0.12120453  -0.76142791  -1.01212280
 42.10000000   0.14909556   0.09599600  -0.76091384  -1.00187519
 42.20000000   0.11703517   0.05599109  -0.76745704  -0.96825130
 42.30000000   0.07237546   0.00852504  -0.77582184  -0.91996788
 42.40000000   0.01429434  -0.03879358  -0.78062012  -0.86613055
 42.50000000  -0.05780810  -0.07850059  -0.77657080  -0.81560902
 42.60000000  -0.13943402  -0.10644397  -0.76084848  -0.77186007
 42.70000000  -0.22099447  -0.12177965  -0.73308030  -0.73293460
 42.80000000  -0.29267966  -0.12380699  -0.69299976  -0.69664903
 42.90000000  -0.34497574  -0.11213039  -0.64048590  -0.66079271
 43.00000000  -0.37422129  -0.09238595  -0.57829540  -0.62262028
 43.10000000  -0.38212163  -0.07574089  -0.51182386  -0.57889601
 43.20000000  -0.37058064  -0.07356711  -0.44656446  -0.52636602
 43.30000000  -0.34180120  -0.09641094  -0.38779835  -0.46213064
 43.40000000  -0.30312507  -0.14062964  -0.33716178  -0.38937789
